Date,Country,Opponent,GoalsScored,GoalsReceived,Venue,Competition,IsHome,ExtraTime,Penalties,PenScored,PenReceived
2011-07-17,Chile,Venezuela,1,2,San Juan,Copa America,FALSE,FALSE,FALSE,0,0
2002-06-09,Mexico,Ecuador,2,1,Rifu,FIFA World Cup,FALSE,FALSE,FALSE,0,0
2002-06-17,Mexico,USA,0,2,Jeonju,FIFA World Cup,FALSE,FALSE,FALSE,0,0
2006-06-24,Mexico,Argentina,1,2,Leipzig,FIFA World Cup,FALSE,TRUE,FALSE,0,0
2010-06-22,Mexico,Uruguay,0,1,Phokeng,FIFA World Cup,FALSE,FALSE,FALSE,0,0
2010-06-27,Mexico,Argentina,1,3,Johannesburg,FIFA World Cup,FALSE,FALSE,FALSE,0,0
2014-06-17,Mexico,Brazil,0,0,Fortaleza,FIFA World Cup,FALSE,FALSE,FALSE,0,0
1996-10-16,Mexico,Jamaica,2,1,Ciudad de Mexico,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
1996-11-17,Mexico,Jamaica,0,1,Kingston,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
1997-03-16,Mexico,Costa Rica,0,0,Tibas,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
1997-04-13,Mexico,Jamaica,6,0,Ciudad de Mexico,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
1997-04-20,Mexico,USA,2,2,Foxboro,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
1997-11-02,Mexico,USA,0,0,Ciudad de Mexico,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
1997-11-09,Mexico,Costa Rica,3,3,Ciudad de Mexico,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
1997-11-16,Mexico,Jamaica,0,0,Kingston,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2001-02-28,Mexico,USA,0,2,Columbus,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2001-03-25,Mexico,Jamaica,4,0,Ciudad de Mexico,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2001-06-16,Mexico,Costa Rica,1,2,Ciudad de Mexico,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2001-07-01,Mexico,USA,1,0,Ciudad de Mexico,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2001-09-02,Mexico,Jamaica,2,1,Kingston,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2001-10-07,Mexico,Costa Rica,0,0,Tibas,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2005-02-09,Mexico,Costa Rica,2,1,Tibas,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2005-03-27,Mexico,USA,2,1,Ciudad de Mexico,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2005-08-17,Mexico,Costa Rica,2,0,Ciudad de Mexico,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2005-09-03,Mexico,USA,0,2,Columbus,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2008-09-06,Mexico,Jamaica,3,0,Ciudad de Mexico,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2008-10-11,Mexico,Jamaica,0,1,Kingston,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2009-02-11,Mexico,USA,0,2,Columbus,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2009-03-28,Mexico,Costa Rica,2,0,Ciudad de Mexico,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2009-08-12,Mexico,USA,2,1,Ciudad de Mexico,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2009-09-05,Mexico,Costa Rica,3,0,Tibas,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2012-09-07,Mexico,Costa Rica,2,0,San Jose,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2012-09-11,Mexico,Costa Rica,1,0,Ciudad de Mexico,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2013-02-06,Mexico,Jamaica,0,0,Ciudad de Mexico,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2013-03-26,Mexico,USA,0,0,Ciudad de Mexico,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2013-06-04,Mexico,Jamaica,1,0,Kingston,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2013-06-11,Mexico,Costa Rica,0,0,Ciudad de Mexico,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2013-09-10,Mexico,USA,0,2,Columbus,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2013-10-15,Mexico,Costa Rica,1,2,San Jose,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
1995-07-06,Mexico,Paraguay,1,2,Maldonado,Copa America,FALSE,FALSE,FALSE,0,0
1995-07-09,Mexico,Venezuela,3,1,Maldonado,Copa America,FALSE,FALSE,FALSE,0,0
1995-07-13,Mexico,Uruguay,1,1,Montevideo,Copa America,FALSE,FALSE,FALSE,0,0
1995-07-13,Mexico,USA,0,0,Paysandu,Copa America,FALSE,FALSE,TRUE,1,4
1996-01-21,Mexico,Brazil,2,0,Los Angeles,CONCACAF Gold Cup,FALSE,FALSE,FALSE,0,0
1997-06-13,Mexico,Colombia,2,1,Santa Cruz,Copa America,FALSE,FALSE,FALSE,0,0
1997-06-16,Mexico,Brazil,2,3,Santa Cruz,Copa America,FALSE,FALSE,FALSE,0,0
1997-06-19,Mexico,Costa Rica,1,1,Santa Cruz,Copa America,FALSE,FALSE,FALSE,0,0
1997-06-22,Mexico,Ecuador,1,1,Cochabamba,Copa America,FALSE,FALSE,TRUE,4,3
1997-06-25,Mexico,Bolivia,1,3,La Paz,Copa America,FALSE,FALSE,FALSE,0,0
1997-06-28,Mexico,Peru,1,0,Oruro,Copa America,FALSE,FALSE,FALSE,0,0
1998-02-12,Mexico,Jamaica,1,0,Los Angeles,CONCACAF Gold Cup,FALSE,TRUE,FALSE,0,0
1998-02-15,Mexico,USA,1,0,Los Angeles,CONCACAF Gold Cup,FALSE,FALSE,FALSE,0,0
1999-06-30,Mexico,Chile,1,0,Ciudad del Este,Copa America,FALSE,FALSE,FALSE,0,0
1999-07-03,Mexico,Brazil,1,2,Ciudad del Este,Copa America,FALSE,FALSE,FALSE,0,0
1999-07-06,Mexico,Venezuela,3,1,Ciudad del Este,Copa America,FALSE,FALSE,FALSE,0,0
1999-07-10,Mexico,Peru,3,3,Asuncion,Copa America,FALSE,FALSE,TRUE,4,2
1999-07-14,Mexico,Brazil,0,2,Ciudad del Este,Copa America,FALSE,FALSE,FALSE,0,0
2001-07-12,Mexico,Brazil,1,0,Cali,Copa America,FALSE,FALSE,FALSE,0,0
2001-07-15,Mexico,Paraguay,0,0,Cali,Copa America,FALSE,FALSE,FALSE,0,0
2001-07-18,Mexico,Peru,0,1,Cali,Copa America,FALSE,FALSE,FALSE,0,0
2001-07-22,Mexico,Chile,2,0,Pereira,Copa America,FALSE,FALSE,FALSE,0,0
2001-07-25,Mexico,Uruguay,2,1,Pereira,Copa America,FALSE,FALSE,FALSE,0,0
2001-07-29,Mexico,Colombia,0,1,Bogota,Copa America,FALSE,FALSE,FALSE,0,0
2003-07-13,Mexico,Brazil,1,0,Ciudad de Mexico,CONCACAF Gold Cup,TRUE,FALSE,FALSE,0,0
2003-07-20,Mexico,Jamaica,5,0,Ciudad de Mexico,CONCACAF Gold Cup,TRUE,FALSE,FALSE,0,0
2003-07-24,Mexico,Costa Rica,2,0,Ciudad de Mexico,CONCACAF Gold Cup,TRUE,FALSE,FALSE,0,0
2003-07-27,Mexico,Brazil,1,0,Ciudad de Mexico,CONCACAF Gold Cup,TRUE,TRUE,FALSE,0,0
2004-07-07,Mexico,Uruguay,2,2,Chiclayo,Copa America,FALSE,FALSE,FALSE,0,0
2004-07-10,Mexico,Argentina,1,0,Chiclayo,Copa America,FALSE,FALSE,FALSE,0,0
2004-07-13,Mexico,Ecuador,2,1,Piura,Copa America,FALSE,FALSE,FALSE,0,0
2004-07-18,Mexico,Brazil,0,4,Piura,Copa America,FALSE,FALSE,FALSE,0,0
2005-07-13,Mexico,Jamaica,1,0,Houston,CONCACAF Gold Cup,FALSE,FALSE,FALSE,0,0
2005-07-17,Mexico,Colombia,1,2,Houston,CONCACAF Gold Cup,FALSE,FALSE,FALSE,0,0
2007-06-17,Mexico,Costa Rica,1,0,Houston,CONCACAF Gold Cup,FALSE,FALSE,FALSE,0,0
2007-06-24,Mexico,USA,1,2,Chicago,CONCACAF Gold Cup,FALSE,FALSE,FALSE,0,0
2007-06-27,Mexico,Brazil,2,0,Puerto Ordaz,Copa America,FALSE,FALSE,FALSE,0,0
2007-07-01,Mexico,Ecuador,2,1,Maturin,Copa America,FALSE,FALSE,FALSE,0,0
2007-07-04,Mexico,Chile,0,0,Puerto La Cruz,Copa America,FALSE,FALSE,FALSE,0,0
2007-07-08,Mexico,Paraguay,6,0,Maturin,Copa America,FALSE,FALSE,FALSE,0,0
2007-07-11,Mexico,Argentina,0,3,Puerto Ordaz,Copa America,FALSE,FALSE,FALSE,0,0
2007-07-14,Mexico,Uruguay,3,1,Caracas,Copa America,FALSE,FALSE,FALSE,0,0
2009-07-23,Mexico,Costa Rica,1,1,Chicago,CONCACAF Gold Cup,FALSE,TRUE,TRUE,5,3
2009-07-26,Mexico,USA,5,0,New York,CONCACAF Gold Cup,FALSE,FALSE,FALSE,0,0
2011-06-12,Mexico,Costa Rica,4,1,Chicago,CONCACAF Gold Cup,FALSE,FALSE,FALSE,0,0
2011-06-25,Mexico,USA,4,2,Pasadena,CONCACAF Gold Cup,FALSE,FALSE,FALSE,0,0
2011-07-04,Mexico,Chile,1,2,Mendoza,Copa America,FALSE,FALSE,FALSE,0,0
2011-07-08,Mexico,Peru,0,1,Mendoza,Copa America,FALSE,FALSE,FALSE,0,0
2011-07-12,Mexico,Uruguay,0,1,La Plata,Copa America,FALSE,FALSE,FALSE,0,0
1997-12-16,Mexico,Brazil,2,3,Riyadh,FIFA Confederations Cup,FALSE,FALSE,FALSE,0,0
1999-07-29,Mexico,Bolivia,1,0,Ciudad de Mexico,FIFA Confederations Cup,TRUE,FALSE,FALSE,0,0
1999-08-01,Mexico,USA,1,0,Ciudad de Mexico,FIFA Confederations Cup,TRUE,TRUE,FALSE,0,0
1999-08-04,Mexico,Brazil,4,3,Ciudad de Mexico,FIFA Confederations Cup,TRUE,FALSE,FALSE,0,0
2005-06-19,Mexico,Brazil,1,0,Hannover,FIFA Confederations Cup,FALSE,FALSE,FALSE,0,0
2005-06-26,Mexico,Argentina,1,1,Hannover,FIFA Confederations Cup,FALSE,TRUE,TRUE,5,6
2013-06-19,Mexico,Brazil,0,2,Fortaleza,FIFA Confederations Cup,FALSE,FALSE,FALSE,0,0
2002-06-09,Ecuador,Mexico,1,2,Rifu,FIFA World Cup,FALSE,FALSE,FALSE,0,0
2006-06-15,Ecuador,Costa Rica,3,0,Hamburg,FIFA World Cup,FALSE,FALSE,FALSE,0,0
1996-04-24,Ecuador,Peru,4,1,Guayaquil,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
1996-06-02,Ecuador,Argentina,2,0,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
1996-07-06,Ecuador,Chile,1,4,Santiago de Chile,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
1996-09-01,Ecuador,Venezuela,1,0,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
1996-10-09,Ecuador,Colombia,0,1,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
1996-11-10,Ecuador,Paraguay,0,1,Asuncion,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
1997-01-12,Ecuador,Bolivia,0,2,La Paz,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
1997-02-12,Ecuador,Uruguay,4,0,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
1997-04-02,Ecuador,Peru,1,1,Lima,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
1997-04-30,Ecuador,Argentina,1,2,Buenos Aires,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
1997-06-08,Ecuador,Chile,1,1,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
1997-07-06,Ecuador,Venezuela,1,1,Maracaibo,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
1997-07-20,Ecuador,Colombia,0,1,Barranquilla,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
1997-08-20,Ecuador,Paraguay,2,1,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
1997-10-12,Ecuador,Bolivia,1,0,Guayaquil,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
1997-11-16,Ecuador,Uruguay,3,5,Maldonado,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2000-03-29,Ecuador,Venezuela,2,0,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2000-04-26,Ecuador,Brazil,2,3,Sao Paulo,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2000-06-03,Ecuador,Paraguay,1,3,Asuncion,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2000-06-29,Ecuador,Peru,2,1,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2000-07-19,Ecuador,Argentina,0,2,Buenos Aires,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2000-07-25,Ecuador,Colombia,0,0,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2000-08-16,Ecuador,Bolivia,2,0,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2000-09-03,Ecuador,Uruguay,0,4,Montevideo,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2000-10-08,Ecuador,Chile,1,0,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2000-11-15,Ecuador,Venezuela,2,1,Maracaibo,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2001-03-28,Ecuador,Brazil,1,0,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2001-04-24,Ecuador,Paraguay,2,1,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2001-06-02,Ecuador,Peru,2,1,Lima,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2001-08-15,Ecuador,Argentina,0,2,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2001-09-05,Ecuador,Colombia,0,0,Bogota,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2001-10-06,Ecuador,Bolivia,5,1,La Paz,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2001-11-07,Ecuador,Uruguay,1,1,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2001-11-14,Ecuador,Chile,0,0,Santiago de Chile,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2003-09-06,Ecuador,Venezuela,2,0,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2003-09-10,Ecuador,Brazil,0,1,Manaus,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2003-11-15,Ecuador,Paraguay,1,2,Asuncion,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2003-11-19,Ecuador,Peru,0,0,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2004-03-30,Ecuador,Argentina,0,1,Buenos Aires,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2004-06-02,Ecuador,Colombia,2,1,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2004-06-05,Ecuador,Bolivia,3,2,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2004-09-05,Ecuador,Uruguay,0,1,Montevideo,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2004-10-10,Ecuador,Chile,2,0,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2004-10-14,Ecuador,Venezuela,1,3,San Cristobal,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2004-11-17,Ecuador,Brazil,1,0,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2005-03-27,Ecuador,Paraguay,5,2,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2005-03-30,Ecuador,Peru,2,2,Lima,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2005-06-04,Ecuador,Argentina,2,0,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2005-06-08,Ecuador,Colombia,0,3,Barranquilla,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2005-09-03,Ecuador,Bolivia,2,1,La Paz,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2005-10-08,Ecuador,Uruguay,0,0,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2005-10-12,Ecuador,Chile,0,0,Santiago de Chile,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2007-10-13,Ecuador,Venezuela,0,1,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2007-10-17,Ecuador,Brazil,0,5,Rio de Janeiro,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2007-11-17,Ecuador,Paraguay,1,5,Asuncion,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2007-11-21,Ecuador,Peru,5,1,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2008-06-15,Ecuador,Argentina,1,1,Buenos Aires,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2008-06-18,Ecuador,Colombia,0,0,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2008-09-06,Ecuador,Bolivia,3,1,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2008-09-10,Ecuador,Uruguay,0,0,Montevideo,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2008-10-12,Ecuador,Chile,1,0,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2008-10-15,Ecuador,Venezuela,1,3,Puerto La Cruz,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2009-03-29,Ecuador,Brazil,1,1,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2009-04-01,Ecuador,Paraguay,1,1,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2009-06-07,Ecuador,Peru,2,1,Lima,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2009-06-10,Ecuador,Argentina,2,0,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2009-09-05,Ecuador,Colombia,0,2,Medellin,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2009-09-09,Ecuador,Bolivia,3,1,La Paz,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2009-10-10,Ecuador,Uruguay,1,2,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2009-10-14,Ecuador,Chile,0,1,Santiago de Chile,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2011-10-07,Ecuador,Venezuela,2,0,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2011-11-11,Ecuador,Paraguay,1,2,Asuncion,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2011-11-15,Ecuador,Peru,2,0,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2012-06-02,Ecuador,Argentina,0,4,Buenos Aires,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2012-06-10,Ecuador,Colombia,1,0,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2012-09-07,Ecuador,Bolivia,1,0,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2012-09-11,Ecuador,Uruguay,1,1,Montevideo,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2012-10-12,Ecuador,Chile,3,1,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2012-10-16,Ecuador,Venezuela,1,1,Puerto La Cruz,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2013-03-26,Ecuador,Paraguay,4,1,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2013-06-07,Ecuador,Peru,0,1,Lima,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2013-06-11,Ecuador,Argentina,1,1,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2013-09-06,Ecuador,Colombia,0,1,Barranquilla,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2013-09-10,Ecuador,Bolivia,1,1,La Paz,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2013-10-11,Ecuador,Uruguay,1,0,Quito,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2013-10-15,Ecuador,Chile,1,2,Santiago de Chile,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
1995-07-07,Ecuador,Brazil,0,1,Rivera,Copa America,FALSE,FALSE,FALSE,0,0
1995-07-10,Ecuador,Colombia,0,1,Rivera,Copa America,FALSE,FALSE,FALSE,0,0
1995-07-13,Ecuador,Peru,2,1,Rivera,Copa America,FALSE,FALSE,FALSE,0,0
1997-06-11,Ecuador,Argentina,0,0,Cochabamba,Copa America,FALSE,FALSE,FALSE,0,0
1997-06-14,Ecuador,Paraguay,2,0,Cochabamba,Copa America,FALSE,FALSE,FALSE,0,0
1997-06-17,Ecuador,Chile,2,1,Cochabamba,Copa America,FALSE,FALSE,FALSE,0,0
1997-06-22,Ecuador,Mexico,1,1,Cochabamba,Copa America,FALSE,FALSE,TRUE,3,4
1999-07-01,Ecuador,Argentina,1,3,Luque,Copa America,FALSE,FALSE,FALSE,0,0
1999-07-04,Ecuador,Uruguay,1,2,Luque,Copa America,FALSE,FALSE,FALSE,0,0
1999-07-07,Ecuador,Colombia,1,2,Luque,Copa America,FALSE,FALSE,FALSE,0,0
2001-07-11,Ecuador,Chile,1,4,Barranquilla,Copa America,FALSE,FALSE,FALSE,0,0
2001-07-14,Ecuador,Colombia,0,1,Barranquilla,Copa America,FALSE,FALSE,FALSE,0,0
2001-07-17,Ecuador,Venezuela,4,0,Barranquilla,Copa America,FALSE,FALSE,FALSE,0,0
2004-07-07,Ecuador,Argentina,1,6,Chiclayo,Copa America,FALSE,FALSE,FALSE,0,0
2004-07-10,Ecuador,Uruguay,1,2,Chiclayo,Copa America,FALSE,FALSE,FALSE,0,0
2004-07-13,Ecuador,Mexico,1,2,Piura,Copa America,FALSE,FALSE,FALSE,0,0
2007-06-27,Ecuador,Chile,2,3,Puerto Ordaz,Copa America,FALSE,FALSE,FALSE,0,0
2007-07-01,Ecuador,Mexico,1,2,Maturin,Copa America,FALSE,FALSE,FALSE,0,0
2007-07-04,Ecuador,Brazil,0,1,Puerto La Cruz,Copa America,FALSE,FALSE,FALSE,0,0
2011-07-03,Ecuador,Paraguay,0,0,Santa Fe,Copa America,FALSE,FALSE,FALSE,0,0
2011-07-09,Ecuador,Venezuela,0,1,Salta,Copa America,FALSE,FALSE,FALSE,0,0
2011-07-13,Ecuador,Brazil,2,4,Cordoba,Copa America,FALSE,FALSE,FALSE,0,0
1996-04-24,Bolivia,Argentina,1,3,Buenos Aires,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
1996-07-07,Bolivia,Venezuela,6,1,La Paz,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
1996-09-01,Bolivia,Peru,0,0,La Paz,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
1996-10-08,Bolivia,Uruguay,0,1,Montevideo,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
1996-11-10,Bolivia,Colombia,2,2,La Paz,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
1996-12-15,Bolivia,Paraguay,0,0,La Paz,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
1997-01-12,Bolivia,Ecuador,2,0,La Paz,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
1997-02-12,Bolivia,Chile,1,1,La Paz,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
1997-04-02,Bolivia,Argentina,2,1,La Paz,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
1997-06-08,Bolivia,Venezuela,1,1,Valera,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
1997-07-06,Bolivia,Peru,1,2,Lima,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
1997-07-20,Bolivia,Uruguay,1,0,La Paz,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
1997-08-20,Bolivia,Colombia,0,3,Barranquilla,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
1997-09-10,Bolivia,Paraguay,1,2,Asuncion,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
1997-10-12,Bolivia,Ecuador,0,1,Guayaquil,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
1997-11-16,Bolivia,Chile,0,3,Santiago de Chile,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2000-03-29,Bolivia,Uruguay,0,1,Montevideo,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2000-04-26,Bolivia,Colombia,1,1,La Paz,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2000-06-04,Bolivia,Argentina,0,1,Buenos Aires,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2000-06-28,Bolivia,Venezuela,2,4,San Cristobal,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2000-07-19,Bolivia,Chile,1,0,La Paz,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2000-07-27,Bolivia,Paraguay,0,0,La Paz,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2000-08-16,Bolivia,Ecuador,0,2,Quito,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2000-09-03,Bolivia,Brazil,0,5,Rio de Janeiro,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2000-10-08,Bolivia,Peru,1,0,La Paz,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2000-11-15,Bolivia,Uruguay,0,0,La Paz,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2001-03-27,Bolivia,Colombia,0,2,Bogota,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
2001-04-25,Bolivia,Argentina,3,3,La Paz,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2001-06-03,Bolivia,Venezuela,5,0,La Paz,Qualifiers FIFA World Cup,TRUE,FALSE,FALSE,0,0
2001-08-14,Bolivia,Chile,2,2,Santiago de Chile,Qualifiers FIFA World Cup,FALSE,FALSE,FALSE,0,0
